#FoodID	MCTs01	MCTs03	MCTs04	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Tamale with meat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Tamale_with_meat
Tortellini cheese filled meatless with tomato sauce	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Tortellini_cheese_filled_meatless_with_tomato_sauce
Tortellini cheese filled no sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Tortellini_cheese_filled_no_sauce
Won ton wonton fried filled with meat poultry or seafood	0	4	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Won_ton_wonton_fried_filled_with_meat_poultry_or_seafood
Won ton wonton fried filled with meat poultry or seafood and vegetable	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Won_ton_wonton_fried_filled_with_meat_poultry_or_seafood_and_vegetable
Chicken or turkey noodle soup canned or ready to serve	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Chicken_or_turkey_noodle_soup_canned_or_ready_to_serve
Chicken or turkey noodle soup home recipe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Chicken_or_turkey_noodle_soup_home_recipe
Chicken or turkey rice soup canned or ready to serve	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Chicken_or_turkey_rice_soup_canned_or_ready_to_serve
Matzo ball soup	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Matzo_ball_soup
Soup mostly noodles	0	0	0	0	0	0	0	0	0	7	0	5	0	0	6	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Soup_mostly_noodles
Meat substitute cereal and vegetable protein based fried	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Meat_substitutes_mainly_cereal_protein;L3_Meat_substitutes_mainly_cereal_protein;L4_;L5_;Meat_substitute_cereal_and_vegetable_protein_based_fried
Crepe plain	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Crepes;L4_;L5_;Crepe_plain
French toast plain	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_French_toast;L4_;L5_;French_toast_plain
Pancakes cornmeal	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_;L5_;Pancakes_cornmeal
Pancakes plain	0	0	0	0	4	0	5	0	0	0	0	0	0	0	3	0	0	0	6	5	0	0	0	0	0	0	0	5	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_;L5_;Pancakes_plain
Pancakes whole wheat	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_;L5_;Pancakes_whole_wheat
Pancakes with fruit	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_;L5_;Pancakes_with_fruit
Cake made with glutinous rice	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Rice_flour_cakes;L4_;L5_;Cake_made_with_glutinous_rice
Waffle chocolate chip	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Waffles;L4_;L5_;Waffle_chocolate_chip
Waffle plain	0	0	0	0	0	0	7	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Waffles;L4_;L5_;Waffle_plain
Buckwheat groats cooked NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Buckwheat_groats_cooked_NS_as_to_fat_added_in_cooking
Bulgur cooked or canned fat not added in cooking	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Bulgur_cooked_or_canned_fat_not_added_in_cooking
Cornmeal mush fried	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Cornmeal_mush_fried
Cornmeal mush made with water	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Cornmeal_mush_made_with_water
Couscous plain cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Couscous_plain_cooked_fat_not_added_in_cooking
Couscous plain cooked NS as to fat added in cooking	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Couscous_plain_cooked_NS_as_to_fat_added_in_cooking
Oatmeal cooked instant fat added in cooking	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_instant_fat_added_in_cooking
Oatmeal cooked instant fat not added in cooking	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_instant_fat_not_added_in_cooking
Oatmeal cooked instant made with milk fat not added in cooking	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_instant_made_with_milk_fat_not_added_in_cooking
Oatmeal cooked quick 1 or 3 minutes fat not added in cooking	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_quick_1_or_3_minutes_fat_not_added_in_cooking
Oatmeal cooked regular fat added in cooking	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_regular_fat_added_in_cooking
Oatmeal cooked regular fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	9	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_regular_fat_not_added_in_cooking
Oatmeal cooked regular made with milk fat not added in cooking	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_regular_made_with_milk_fat_not_added_in_cooking
Quinoa cooked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Quinoa_cooked_fat_added_in_cooking
Quinoa cooked fat not added in cooking	6	5	0	0	0	0	7	0	0	0	7	0	0	0	0	0	5	0	0	0	5	0	6	0	7	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Quinoa_cooked_fat_not_added_in_cooking
Quinoa cooked NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Quinoa_cooked_NS_as_to_fat_added_in_cooking
Rice brown cooked fat added in cooking made with butter	0	7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_brown_cooked_fat_added_in_cooking_made_with_butter
Rice brown cooked fat added in cooking made with oil	0	6	0	0	0	5	0	0	0	0	7	5	0	8	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_brown_cooked_fat_added_in_cooking_made_with_oil
Rice brown cooked fat not added in cooking	0	0	0	0	8	8	0	8	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_brown_cooked_fat_not_added_in_cooking
Rice cooked NFS	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_cooked_NFS
Rice white cooked fat added in cooking made with butter	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_white_cooked_fat_added_in_cooking_made_with_butter
Rice white cooked fat added in cooking made with oil	0	5	0	0	0	0	4	0	5	4	5	0	4	0	0	0	0	0	0	0	0	0	3	4	3	0	4	0	4	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_white_cooked_fat_added_in_cooking_made_with_oil
Rice white cooked fat not added in cooking	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	6	5	0	0	5	5	0	5	9	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_white_cooked_fat_not_added_in_cooking
Rice white cooked glutinous	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_white_cooked_glutinous
Rice wild 100 cooked fat not added in cooking	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_wild_100_cooked_fat_not_added_in_cooking
Wheat cream of cooked regular fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Wheat_cream_of_cooked_regular_fat_added_in_cooking
Chow fun rice noodles cooked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Chow_fun_rice_noodles_cooked_fat_added_in_cooking
Chow fun rice noodles cooked fat not added in cooking	4	0	0	0	0	5	0	0	0	0	0	0	6	0	0	5	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Chow_fun_rice_noodles_cooked_fat_not_added_in_cooking
Chow fun rice noodles cooked NS as to fat added in cooking	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Chow_fun_rice_noodles_cooked_NS_as_to_fat_added_in_cooking
Macaroni cooked fat added in cooking	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Macaroni_cooked_fat_added_in_cooking
Macaroni cooked NS as to fat added in cooking	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Macaroni_cooked_NS_as_to_fat_added_in_cooking
Macaroni whole wheat cooked fat not added in cooking	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Macaroni_whole_wheat_cooked_fat_not_added_in_cooking
Noodles chow mein	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Noodles_chow_mein
Noodles cooked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Noodles_cooked_fat_added_in_cooking
Noodles cooked fat not added in cooking	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Noodles_cooked_fat_not_added_in_cooking
Spaghetti cooked fat added in cooking	0	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	7	0	0	0	5	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Spaghetti_cooked_fat_added_in_cooking
Spaghetti cooked fat not added in cooking	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Spaghetti_cooked_fat_not_added_in_cooking
Spaghetti cooked NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Spaghetti_cooked_NS_as_to_fat_added_in_cooking
Spaghetti cooked whole wheat fat not added in cooking	9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Spaghetti_cooked_whole_wheat_fat_not_added_in_cooking
Biscuit baking powder or buttermilk type commercially baked	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Biscuit_baking_powder_or_buttermilk_type_commercially_baked
Biscuit baking powder or buttermilk type made from home recipe	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Biscuit_baking_powder_or_buttermilk_type_made_from_home_recipe
Biscuit whole wheat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Biscuit_whole_wheat
Scone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Scone
Scone with fruit	0	4	0	0	0	0	0	0	0	8	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Scone_with_fruit
Cornbread made from home recipe	0	6	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Cornbread_made_from_home_recipe
Cornbread prepared from mix	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	7	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Cornbread_prepared_from_mix
Taco shell corn	0	0	0	0	5	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Taco_shell_corn
Taco shell flour	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Taco_shell_flour
Tortilla corn	0	8	6	0	0	0	0	0	6	0	0	7	0	0	8	0	0	6	0	0	0	8	0	0	0	0	0	0	0	7	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Tortilla_corn
Tortilla flour wheat 	6	7	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Tortilla_flour_wheat_
Tortilla NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Tortilla_NFS
Tortilla whole wheat	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	9	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Tortilla_whole_wheat
Muffin carrot	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers;L4_;L5_;Muffin_carrot
Muffin chocolate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers;L4_;L5_;Muffin_chocolate
Muffin fruit	0	4	5	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers;L4_;L5_;Muffin_fruit
Muffin wheat bran	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers;L4_;L5_;Muffin_wheat_bran
Bread fruit	0	0	0	0	5	0	5	5	0	0	0	0	4	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Other_quick_breads;L4_;L5_;Bread_fruit
Bread pumpkin	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Other_quick_breads;L4_;L5_;Bread_pumpkin
Bread made from home recipe or purchased at a bakery NS as to major flour	0	0	0	0	0	0	0	0	7	0	0	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_BreadrollsNFS;L4_;L5_;Bread_made_from_home_recipe_or_purchased_at_a_bakery_NS_as_to_major_flour
Bread NS as to major flour	0	0	0	0	0	0	8	0	5	0	0	0	6	5	0	7	0	0	0	4	0	5	0	3	0	0	0	6	0	0	7	L1_Grain_Product;L2_Yeast;L3_BreadrollsNFS;L4_;L5_;Bread_NS_as_to_major_flour
Bread NS as to major flour toasted	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_BreadrollsNFS;L4_;L5_;Bread_NS_as_to_major_flour_toasted
Roll NS as to major flour	0	0	0	0	0	0	0	0	0	0	0	0	6	4	5	0	5	0	0	0	0	0	0	0	0	4	0	0	0	5	0	L1_Grain_Product;L2_Yeast;L3_BreadrollsNFS;L4_;L5_;Roll_NS_as_to_major_flour
Bagel multigrain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Multigrain_breads_rolls;L4_;L5_;Bagel_multigrain
Bread multigrain	0	7	0	0	0	0	8	0	0	9	0	0	0	0	8	0	11	8	0	0	0	0	0	14	0	7	0	0	0	0	8	L1_Grain_Product;L2_Yeast;L3_Multigrain_breads_rolls;L4_;L5_;Bread_multigrain
Bread multigrain toasted	0	0	6	0	0	0	7	0	0	8	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	7	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Multigrain_breads_rolls;L4_;L5_;Bread_multigrain_toasted
Roll multigrain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Multigrain_breads_rolls;L4_;L5_;Roll_multigrain
Bread oatmeal	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Oat_breads;L4_;L5_;Bread_oatmeal
Injera American style Ethiopian bread 	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Other_breads;L4_;L5_;Injera_American_style_Ethiopian_bread_
Bagel pumpernickel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Rye_breads_rolls;L4_;L5_;Bagel_pumpernickel
Bread pumpernickel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	L1_Grain_Product;L2_Yeast;L3_Rye_breads_rolls;L4_;L5_;Bread_pumpernickel
Bread rye	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Rye_breads_rolls;L4_;L5_;Bread_rye
Bagel wheat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	7	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bagel_wheat
Bagel wheat with raisins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bagel_wheat_with_raisins
Bagel whole wheat NS as to 100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	6	0	9	0	0	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bagel_whole_wheat_NS_as_to_100_
Bread chappatti or roti Indian bread wheat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	14	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_chappatti_or_roti_Indian_bread_wheat
