#FoodID	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Kale cooked from fresh fat not added in cooking	0	0	0.232142857142857	0	0	0	0	0	0	0	0	0	0.305882352941176	0	2.40882352941176	0	0	0	0	0	0	0	0	0	0	0	0	0.611764705882353	0	0.305882352941176	0.191176470588235	0	0	0.114705882352941	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_;L5_;Kale_cooked_from_fresh_fat_not_added_in_cooking
Kale cooked from fresh NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040078125	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_;L5_;Kale_cooked_from_fresh_NS_as_to_fat_added_in_cooking
Mustard greens cooked from fresh fat not added in cooking	0	0	0	0	0	0	0.658823529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_;L5_;Mustard_greens_cooked_from_fresh_fat_not_added_in_cooking
Radicchio raw	0	0	0	0	0	0.01125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_;L5_;Radicchio_raw
Spinach cooked from fresh fat added in cooking W BUTTER NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125147058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_;L5_;Spinach_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS
Spinach cooked from fresh fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0.0759821428571429	0.151964285714286	0	0.066484375	0	0	0	0	0	0	0	0	0	0	0	0.187720588235294	0.250294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_;L5_;Spinach_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Spinach cooked from fresh fat not added in cooking	0	0	0	0	0	0.91125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0635294117647059	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_;L5_;Spinach_cooked_from_fresh_fat_not_added_in_cooking
Spinach cooked from fresh NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066484375	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_;L5_;Spinach_cooked_from_fresh_NS_as_to_fat_added_in_cooking
Spinach cooked NS as to form NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263823529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_;L5_;Spinach_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking
Spinach from fresh creamed	0	0	0.107142857142857	0.107142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_;L5_;Spinach_from_fresh_creamed
Spinach from frozen creamed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0676470588235294	0	0	0.202941176470588	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_;L5_;Spinach_from_frozen_creamed
Spinach raw	0	0.077	0.0972337142857143	0.691428571428572	0	0.020625	0.203823529411765	0	0	0	0	0	0.00970588235294118	0	0	0.0194117647058824	0.0452954117647059	0.0776470588235294	0	0.148014705882353	0	0	0	0.116470588235294	0	0	0	0	0.00776470588235294	0.0194117647058824	0	0	0	0.0776470588235294	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_;L5_;Spinach_raw
Watercress raw	0	0	0.00809564285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00367647058823529	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_;L5_;Watercress_raw
Broccoli casserole broccoli rice cheese and mushroom sauce W O FAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0402352941176471	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_casserole_broccoli_rice_cheese_and_mushroom_sauce_W_O_FAT
Broccoli cooked from fresh fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151529411764706	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_cooked_from_fresh_fat_added_in_cooking
Broccoli cooked from fresh fat added in cooking W BUTTER NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833411764705882	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS
Broccoli cooked from fresh fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263529411764706	0	0	0	0	0.263529411764706	0	0	0	0	0	0	0.171733333333333	0	0	0	0	0	0	0.04	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Broccoli cooked from fresh fat not added in cooking	0	0	0.367714285714286	0	0	0	0	0	0.378529411764706	0	0	0.227117647058824	0	0	0	0	0	0.151411764705882	0.0776470588235294	1.13558823529412	0	0	0	0.302823529411765	0	0	0.04021875	0.570705882352941	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_cooked_from_fresh_fat_not_added_in_cooking
Broccoli cooked from fresh NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0.151529411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_cooked_from_fresh_NS_as_to_fat_added_in_cooking
Broccoli cooked from fresh with cheese sauce	0	0	0	0	0.281647058823529	0	0.140823529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0704117647058824	0	0	0	0	0	0.149625	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_cooked_from_fresh_with_cheese_sauce
Broccoli cooked from fresh with cream sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127411764705882	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_cooked_from_fresh_with_cream_sauce
Broccoli cooked from frozen fat added in cooking	0	0	0.264107142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_cooked_from_frozen_fat_added_in_cooking
Broccoli cooked from frozen fat not added in cooking	0.405882352941176	0	0.394285714285714	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162352941176471	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_cooked_from_frozen_fat_not_added_in_cooking
Broccoli cooked NS as to form fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0970588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_cooked_NS_as_to_form_fat_not_added_in_cooking
Broccoli cooked NS as to form NS as to fat added in cooking	0	0	0	0.182857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0.150588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking
Broccoli cooked NS as to form with cheese sauce	0	0.2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211235294117647	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_cooked_NS_as_to_form_with_cheese_sauce
Broccoli raw	0.0252352941176471	0	0.0408571428571429	0	0	0	0	0	0	0	0	0	0.0588823529411765	0	0	0	0	0	0.176647058823529	0.0672941176470588	0	0	0	0	0	0.0762666666666667	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_;L5_;Broccoli_raw
Broccoli cheese soup prepared with milk home recipe canned or ready to serve	0	0.2151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_vegetable_soups;L4_;L5_;Broccoli_cheese_soup_prepared_with_milk_home_recipe_canned_or_ready_to_serve
Carrot juice	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0499764705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Carrot_juice
Carrots cooked from fresh fat added in cooking W ANIMAL FAT OR MEAT DRIPPINGS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137323529411765	0	0	0.0686617647058824	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Carrots_cooked_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS
Carrots cooked from fresh fat added in cooking W BUTTER NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0989411764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Carrots_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS
Carrots cooked from fresh fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124870588235294	0	0	0	0.205985294117647	0.0334352941176471	0	0	0	0	0	0.205985294117647	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Carrots_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Carrots cooked from fresh fat not added in cooking	0	0	0.501428571428571	0	0	0.375	0	0	0	0	0	0	0.096	0	0	0	0	0	0.0247058823529412	0	0	0	0	0.0395294117647059	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Carrots_cooked_from_fresh_fat_not_added_in_cooking
Carrots cooked from fresh glazed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0615588235294118	0	0	0	0	0	0	0	0	0.1308125	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Carrots_cooked_from_fresh_glazed
Carrots cooked from fresh NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0286588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Carrots_cooked_from_fresh_NS_as_to_fat_added_in_cooking
Carrots cooked from frozen fat added in cooking W BUTTER NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2265	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Carrots_cooked_from_frozen_fat_added_in_cooking_W_BUTTER_NFS
Carrots cooked from frozen fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217411764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Carrots_cooked_from_frozen_fat_not_added_in_cooking
Carrots cooked NS as to form fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00955294117647059	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Carrots_cooked_NS_as_to_form_fat_added_in_cooking
Carrots cooked NS as to form fat not added in cooking	0	0.073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Carrots_cooked_NS_as_to_form_fat_not_added_in_cooking
Carrots cooked NS as to form glazed	0	0.03328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Carrots_cooked_NS_as_to_form_glazed
Carrots raw	0.218852941176471	0	0.2475	0	0.145764705882353	0.0315	0.9905	0.0961470588235294	0.0452941176470588	0	0	0.0329411764705882	0.113235294117647	0.0263529411764706	1.50623529411765	0.0502352941176471	0.767529411764706	0.502352941176471	0.181176470588235	0.331058823529412	0.350823529411765	0	0.0452941176470588	0	0.0251176470588235	0	0	0.118588235294118	0.0566176470588235	0	0.0197647058823529	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Carrots_raw
Peas and carrots cooked from fresh fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213529411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Peas_and_carrots_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Peas and carrots cooked from fresh fat not added in cooking	0	0	0.128571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Peas_and_carrots_cooked_from_fresh_fat_not_added_in_cooking
Peas and carrots cooked from frozen fat not added in cooking	0	0	0	0	0.291764705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_;L5_;Peas_and_carrots_cooked_from_frozen_fat_not_added_in_cooking
Pumpkin cooked NS as to form fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0792647058823529	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Pumpkin;L4_;L5_;Pumpkin_cooked_NS_as_to_form_fat_not_added_in_cooking
Squash winter type mashed fat added in cooking no sugar added in cooking	0	0	0	0	0	0	0.778235294117647	0	0	0	0	0	0	0	0	0	0	0.486397058823529	0.340477941176471	0	0	0	0	0	0.291838235294118	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Squash_winter;L4_;L5_;Squash_winter_type_mashed_fat_added_in_cooking_no_sugar_added_in_cooking
Squash winter type mashed no fat or sugar added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988235294117647	0	0	0.197647058823529	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Squash_winter;L4_;L5_;Squash_winter_type_mashed_no_fat_or_sugar_added_in_cooking
Squash winter type mashed NS as to fat or sugar added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204882352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Squash_winter;L4_;L5_;Squash_winter_type_mashed_NS_as_to_fat_or_sugar_added_in_cooking
Sweet potato baked peel eaten fat added in cooking	0	0.847333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934558823529412	0	0	1.20307352941176	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Sweet_potatoes;L4_;L5_;Sweet_potato_baked_peel_eaten_fat_added_in_cooking
Sweet potato baked peel eaten fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0.112102941176471	0	0	0	0	0	0	0	0	0	0	0	0.194117647058824	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Sweet_potatoes;L4_;L5_;Sweet_potato_baked_peel_eaten_fat_not_added_in_cooking
Sweet potato baked peel not eaten fat added in cooking	0.280367647058824	0	1.02410714285714	0	0	0	0	0.280367647058824	0.556176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934558823529412	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Sweet_potatoes;L4_;L5_;Sweet_potato_baked_peel_not_eaten_fat_added_in_cooking
Sweet potato baked peel not eaten fat not added in cooking	0	0	0	0	0	0.17634375	0	0.110647058823529	0.388235294117647	0	0	0	0	0	0	0	0	0.388235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Sweet_potatoes;L4_;L5_;Sweet_potato_baked_peel_not_eaten_fat_not_added_in_cooking
Sweet potato boiled without peel fat not added in cooking	0	0	0.392857142857143	0	0	1.09375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Sweet_potatoes;L4_;L5_;Sweet_potato_boiled_without_peel_fat_not_added_in_cooking
Sweet potato casserole or mashed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0726470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Sweet_potatoes;L4_;L5_;Sweet_potato_casserole_or_mashed
Sweet potato french fries	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171529411764706	0.0857647058823529	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Sweet_potatoes;L4_;L5_;Sweet_potato_french_fries
Sweet potato fried	0	0	0	0	0	0.5765625	0.386470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384375	0	0	0	0.361764705882353	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Sweet_potatoes;L4_;L5_;Sweet_potato_fried
Sweetpotato baked peel not eaten fat added in cooking W BUTTER NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934558823529412	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Sweet_potatoes;L4_;L5_;Sweetpotato_baked_peel_not_eaten_fat_added_in_cooking_W_BUTTER_NFS
Beans string green pickled	0	0	0	0	0	0.048515625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Beans_string_green_pickled
Beets pickled	0	0.0732333333333333	0.0784642857142857	0	0	0	0.0770823529411765	0	0	0	0	0	0.113080882352941	0	0	0	0	0.129235294117647	0	0	0	0	0	0	0	0	0	0.193852941176471	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Beets_pickled
Cabbage red pickled	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0264705882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Cabbage_red_pickled
Cucumber pickles dill	0.0452941176470588	0.148866666666667	0.0524464285714286	0.022	0	0	0	0	0	0	0	0.0181176470588235	0.0181176470588235	0	0	0	0	0.0478823529411765	0	0	0	0	0	0.0271764705882353	0.0626838235294118	0	0.0240625	0	0.00905882352941176	0	0	0	0	0.0271764705882353	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Cucumber_pickles_dill
Cucumber pickles dill reduced salt	0	0	0.0771428571428572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Cucumber_pickles_dill_reduced_salt
Cucumber pickles relish	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198161764705882	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Cucumber_pickles_relish
Hot pepper sauce	0.0105882352941176	0	0.00171428571428571	0	0	0	0	0	0	0	0	0.0121764705882353	0	0	0	0	0	0	0	0.000880941176470588	0	0	0.00176188235294118	0	0	0	0	0.00795388235294118	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Hot_pepper_sauce
Mustard	0.0994852941176471	0.044	0	0	0	0	0.121372058823529	0	0	0	0	0.0291176470588235	0.0679411764705882	0	0	0	0.0291176470588235	0	0	0	0	0	0	0	0	0	0	0.100747058823529	0.0388235294117647	0	0.0303308823529412	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Mustard
Olives black	0	0.03675	0.0406735714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0423529411764706	0	0	0	0	0	0	0.0172265625	0	0	0	0.105882352941176	0	0	0.0568235294117647	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Olives_black
Olives green	0	0	0	0	0	0.1414875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Olives_green
Olives NFS	0	0	0.00951521428571428	0	0	0.008	0	0	0	0	0	0.0156470588235294	0.0625882352941177	0	0	0	0.0234831176470588	0	0	0.0312941176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625882352941177	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Olives_NFS
Peppers pickled	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0635294117647059	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Peppers_pickled
Radishes pickled Hawaiian style	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0727941176470588	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Radishes_pickled_Hawaiian_style
Beans string green cooked from fresh with mushroom sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03028125	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_cooked_vegetables_cooked_with_sauces_batters_casseroles;L4_;L5_;Beans_string_green_cooked_from_fresh_with_mushroom_sauce
Beans string green cooked NS as to form with mushroom sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_cooked_vegetables_cooked_with_sauces_batters_casseroles;L4_;L5_;Beans_string_green_cooked_NS_as_to_form_with_mushroom_sauce
Cauliflower batter dipped fried	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_cooked_vegetables_cooked_with_sauces_batters_casseroles;L4_;L5_;Cauliflower_batter_dipped_fried
Cauliflower from fresh creamed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.422470588235294	0	0	0	0	0	0	0	0	0.234705882352941	L1_Vegetables;L2_Other_vegetables;L3_Other_cooked_vegetables_cooked_with_sauces_batters_casseroles;L4_;L5_;Cauliflower_from_fresh_creamed
Cauliflower from frozen creamed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241411764705882	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_cooked_vegetables_cooked_with_sauces_batters_casseroles;L4_;L5_;Cauliflower_from_frozen_creamed
Chow mein or chop suey meatless with noodles	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_cooked_vegetables_cooked_with_sauces_batters_casseroles;L4_;L5_;Chow_mein_or_chop_suey_meatless_with_noodles
