#FoodID	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Beef and vegetables including carrots broccoli and or dark green leafy no potatoes no sauce mixture W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02118823529412	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Beef_with_vegetable_no_potatoes;L5_;Beef_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_no_sauce_mixture_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Beef and vegetables including carrots broccoli andor dark green leafy no potatoes soy based sauce mixture 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35711764705882	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Beef_with_vegetable_no_potatoes;L5_;Beef_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_
Fish tofu and vegetables tempura Hawaiian style mixture 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482934375	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Fish_shellfish_with_vegetables_no_potatoes;L5_;Fish_tofu_and_vegetables_tempura_Hawaiian_style_mixture_
Tuna salad made with light mayonnaise	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59503529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Fish_shellfish_with_vegetables_no_potatoes;L5_;Tuna_salad_made_with_light_mayonnaise
Tuna salad made with mayonnaise	0	9.1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Fish_shellfish_with_vegetables_no_potatoes;L5_;Tuna_salad_made_with_mayonnaise
Tuna salad made with mayonnaise type salad dressing	0	3.057928125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Fish_shellfish_with_vegetables_no_potatoes;L5_;Tuna_salad_made_with_mayonnaise_type_salad_dressing
Ham or pork salad	0	0	0	0	0	0	0	0	1.98058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Pork_with_vegetable_no_potatoes;L5_;Ham_or_pork_salad
Pork and vegetables excluding carrots broccoli and dark green leafy no potatoes no sauce mixture 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73861875	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Pork_with_vegetable_no_potatoes;L5_;Pork_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce_mixture_
Pork and vegetables excluding carrots broccoli and dark green leafy no potatoes soy based sauce mixture 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.831939705882353	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Pork_with_vegetable_no_potatoes;L5_;Pork_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_
Pork and vegetables including carrots broccoli andor dark green leafy no potatoes soy based sauce mixture 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.823961764705882	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Pork_with_vegetable_no_potatoes;L5_;Pork_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_
Chicken or turkey and vegetables including carrots broccoli andor dark green leafy no potatoes soy based sauce mixture 	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78345882352941	0	0	0	0	0	1.89172941176471	0	0	0	0	0	3.78345882352941	2.52230588235294	0	0	0	1.89172941176471	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Poultry_with_vegetables_no_potatoes;L5_;Chicken_or_turkey_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_
Chicken or turkey salad made with creamy dressing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05123235294118	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Poultry_with_vegetables_no_potatoes;L5_;Chicken_or_turkey_salad_made_with_creamy_dressing
Chicken or turkey salad made with mayonnaise	0	0	0	0	0	0	0	0	0	4.8138	2.4069	0	0	2.4069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601725	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Poultry_with_vegetables_no_potatoes;L5_;Chicken_or_turkey_salad_made_with_mayonnaise
Chicken or turkey shish kabob with vegetables excluding potatoes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10164705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Poultry_with_vegetables_no_potatoes;L5_;Chicken_or_turkey_shish_kabob_with_vegetables_excluding_potatoes
Kung pao chicken	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00829411764706	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Poultry_with_vegetables_no_potatoes;L5_;Kung_pao_chicken
Beef potatoes and vegetables excluding carrots broccoli and dark green leafy no sauce mixture W VEG OIL NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32181875	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Beef_with_starch_and_vegetable;L5_;Beef_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_W_VEG_OIL_NFS
Beef rice and vegetables including carrots broccoli andor dark green leafy gravy mixture 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.15075	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Beef_with_starch_and_vegetable;L5_;Beef_rice_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_gravy_mixture_
Beef stew with potatoes and vegetables including carrots broccoli andor dark green leafy gravy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00562352941176	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Beef_with_starch_and_vegetable;L5_;Beef_stew_with_potatoes_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_gravy
Stuffed cabbage rolls with beef and rice	0	0	0	0	0	0	0	0	0	0.277663235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Beef_with_starch_and_vegetable;L5_;Stuffed_cabbage_rolls_with_beef_and_rice
Jambalaya with meat and rice	0	3.8247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Miscellaneous_meats_with_starch_and_vegetable;L5_;Jambalaya_with_meat_and_rice
Stew NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38748235294118	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Miscellaneous_meats_with_starch_and_vegetable;L5_;Stew_NFS
Ham or pork noodles and vegetables excluding carrots broccoli and dark green leafy cheese sauce mixture 	0	0	0	0	0	0	0	0	22.8382941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Pork_with_starch_and_vegetable;L5_;Ham_or_pork_noodles_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_cheese_sauce_mixture_
Chicken or turkey noodles and vegetables excluding carrots broccoli and dark green leafy cheese sauce mixture 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.6986352941177	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Poultry_with_starch_and_vegetable;L5_;Chicken_or_turkey_noodles_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_cheese_sauce_mixture_
Chicken or turkey noodles and vegetables including carrots broccoli andor dark green leafy cream sauce white sauce or mushroom soup based sauce mixture 	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Poultry_with_starch_and_vegetable;L5_;Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_cream_sauce_white_sauce_or_mushroom_soup_based_sauce_mixture_
Chicken or turkey pot pie	0	0	9.761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Poultry_with_starch_and_vegetable;L5_;Chicken_or_turkey_pot_pie
Chicken or turkey rice and vegetables including carrots broccoli andor dark green leafy soy based sauce mixture 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.14707352941176	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Poultry_with_starch_and_vegetable;L5_;Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_soy_based_sauce_mixture_
Chicken or turkey stew with potatoes and vegetables excluding carrots broccoli and dark green leafy tomato based sauce	0	1.5530125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Poultry_with_starch_and_vegetable;L5_;Chicken_or_turkey_stew_with_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_tomato_based_sauce
Beef and rice with gravy mixture 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.19284117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Beef_with_starch_item;L5_;Beef_and_rice_with_gravy_mixture_
Meat loaf made with beef	1.77684705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Beef_with_starch_item;L5_;Meat_loaf_made_with_beef
Meat loaf made with beef with tomato based sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98075294117647	0.331729411764706	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Beef_with_starch_item;L5_;Meat_loaf_made_with_beef_with_tomato_based_sauce
Salmon cake or patty	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58058823529412	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Fish_shellfish_with_starch_item;L5_;Salmon_cake_or_patty
Salmon cake or patty W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.30952941176471	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Fish_shellfish_with_starch_item;L5_;Salmon_cake_or_patty_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Meat loaf made with beef and pork	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43829411764706	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Miscellaneous_meats_with_starch_item;L5_;Meat_loaf_made_with_beef_and_pork
Meat loaf NS as to type of meat	7.15482352941176	1.425375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.81329411764706	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Miscellaneous_meats_with_starch_item;L5_;Meat_loaf_NS_as_to_type_of_meat
Meat loaf made with ham not luncheon meat 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31544	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Pork_with_starch_item;L5_;Meat_loaf_made_with_ham_not_luncheon_meat_
Chicken or turkey and noodles with cheese sauce mixture 	0	0	7.20028235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Poultry_with_starch_item;L5_;Chicken_or_turkey_and_noodles_with_cheese_sauce_mixture_
Chicken or turkey and noodles with cream or white sauce mixture 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93844705882353	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Poultry_with_starch_item;L5_;Chicken_or_turkey_and_noodles_with_cream_or_white_sauce_mixture_
Chicken or turkey cake patty or croquette	2.2495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Poultry_with_starch_item;L5_;Chicken_or_turkey_cake_patty_or_croquette
Beef curry	0	0	0	0	5.54183529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4691294117647	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Beef_curry
Beef stroganoff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0896	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Beef_stroganoff
Chili con carne with beans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8773647058824	0	0	0	0	0	0	5.20401176470588	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Chili_con_carne_with_beans
Chili con carne with beans and cheese	0	10.4854375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94745882352941	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Chili_con_carne_with_beans_and_cheese
Chili con carne without beans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.416858823529412	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Chili_con_carne_without_beans
Spaghetti sauce with beef or meat other than lamb or mutton homemade style	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69505882352941	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Spaghetti_sauce_with_beef_or_meat_other_than_lamb_or_mutton_homemade_style
Fish sauce bagoong 	0.858327588235294	0	0	0	0	0.572218352941177	0.858327588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Fish_shellfish_with_gravy_or_sauce;L5_;Fish_sauce_bagoong_
Marinated fish Ceviche 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Fish_shellfish_with_gravy_or_sauce;L5_;Marinated_fish_Ceviche_
Shrimp curry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57284705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Fish_shellfish_with_gravy_or_sauce;L5_;Shrimp_curry
Lamb or mutton curry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.30952941176471	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Lamb_and_veal_with_gravy_or_sauce;L5_;Lamb_or_mutton_curry
Spaghetti sauce with meat and vegetables homemade style	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.549997058823529	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Miscellaneous_meats_with_gravy_or_sauce;L5_;Spaghetti_sauce_with_meat_and_vegetables_homemade_style
Chili con carne with beans made with pork	0	0	0	0	0	0	0	0	0	0	1.66295294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Pork_with_gravy_or_sauce;L5_;Chili_con_carne_with_beans_made_with_pork
Ham or pork with barbecue sauce mixture 	0	6.61280625	0	0	0	0	0	0	0	0	0	0	0	0	0	6.22381764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Pork_with_gravy_or_sauce;L5_;Ham_or_pork_with_barbecue_sauce_mixture_
Chicken curry	0	0	0	0	7.05501176470588	0	0	0	4.9973	7.05501176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.587917647058824	0	0	2.35167058823529	0	1.76375294117647	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_curry
Chicken or turkey parmigiana	0	0	6.38617941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23892352941176	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_or_turkey_parmigiana
Chicken or turkey teriyaki chicken or turkey with soy based sauce 	0	4.112925	0	0	0	0	0	0	0	0	0	0	0	5.16131764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_or_turkey_teriyaki_chicken_or_turkey_with_soy_based_sauce_
Chicken or turkey with barbecue sauce skin eaten	0	5.82309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69929411764706	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_or_turkey_with_barbecue_sauce_skin_eaten
Chicken or turkey with barbecue sauce skin not eaten	1.25629411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83829411764706	0	0	0	0	0	5.08333823529412	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_or_turkey_with_barbecue_sauce_skin_not_eaten
Chicken wing with hot pepper sauce	8.63364705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31682352941176	0	0	0	0	0	0	0	0	0	0	2.59009411764706	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_wing_with_hot_pepper_sauce
Chicken wing with hot pepper sauce W O FAT	0	0	0	0	4.95243529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_wing_with_hot_pepper_sauce_W_O_FAT
Chili con carne with chicken or turkey and beans	0	0	0	0	0	0	0	3.76704411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01363529411765	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chili_con_carne_with_chicken_or_turkey_and_beans
Bacon cheeseburger 14 lb meat with mayonnaise or salad dressing and tomato andor catsup on bun	0	0	0	0	5.16382352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Sandwiches_with_meat_poultry_fish;L4_Beef_sandwiches;L5_;Bacon_cheeseburger_14_lb_meat_with_mayonnaise_or_salad_dressing_and_tomato_andor_catsup_on_bun
Hamburger 14 lb meat with mayonnaise or salad dressing and tomato andor catsup on bun	0	0	0	0	7.24658823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Sandwiches_with_meat_poultry_fish;L4_Beef_sandwiches;L5_;Hamburger_14_lb_meat_with_mayonnaise_or_salad_dressing_and_tomato_andor_catsup_on_bun
Tuna salad submarine sandwich with lettuce and tomato	0	0	0	0	0	0	0	0	0	0	6.24989411764706	0	0	12.4997882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Sandwiches_with_meat_poultry_fish;L4_Fish_shellfish_sandwiches;L5_;Tuna_salad_submarine_sandwich_with_lettuce_and_tomato
Cold cut submarine sandwich with cheese lettuce tomato and spread	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.37000588235294	0	0	0	0	0	0	0	0	0	0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Sandwiches_with_meat_poultry_fish;L4_Frankfurters_luncheon_meat_potted_meat_sandwiches;L5_;Cold_cut_submarine_sandwich_with_cheese_lettuce_tomato_and_spread
